ImageId,Label
15353,7
15354,8
15355,1
15356,7
15357,8
15358,1
15359,8
15360,6
15361,7
15362,8
15363,1
15364,6
15365,8
15366,1
15367,5
15368,3
15369,8
15370,7
15371,8
15372,8
15373,6
15374,6
15375,1
15376,7
15377,8
15378,8
15379,8
15380,1
15381,3
15382,8
15383,6
15384,0
15385,8
15386,5
15387,7
15388,0
15389,8
15390,8
15391,7
15392,1
15393,3
15394,0
15395,6
15396,8
15397,1
15398,7
15399,8
15400,8
15401,3
15402,3
15403,8
15404,8
15405,1
15406,6
15407,3
15408,8
15409,0
15410,7
15411,6
15412,8
15413,8
15414,8
15415,6
15416,7
15417,3
15418,1
15419,8
15420,8
15421,7
15422,8
15423,8
15424,1
15425,7
15426,8
15427,1
15428,5
15429,7
15430,8
15431,7
15432,8
15433,8
15434,7
15435,1
15436,3
15437,7
15438,6
15439,3
15440,7
15441,7
15442,8
15443,7
15444,8
15445,8
15446,0
15447,7
15448,3
15449,8
15450,7
15451,3
15452,3
15453,3
15454,8
15455,8
15456,8
15457,7
15458,3
15459,8
15460,7
15461,6
15462,7
15463,8
15464,7
15465,7
15466,7
15467,1
15468,8
15469,8
15470,1
15471,6
15472,0
15473,8
15474,1
15475,5
15476,8
15477,8
15478,6
15479,7
15480,8
15481,3
15482,0
15483,8
15484,1
15485,8
15486,0
15487,8
15488,3
15489,7
15490,8
15491,1
15492,8
15493,8
15494,8
15495,8
15496,0
15497,1
15498,3
15499,8
15500,3
15501,1
15502,0
15503,8
15504,7
15505,6
15506,8
15507,7
15508,3
15509,7
15510,7
15511,8
15512,8
15513,0
15514,8
15515,1
15516,8
15517,7
15518,1
15519,1
15520,8
15521,5
15522,7
15523,8
15524,1
15525,3
15526,5
15527,7
15528,1
15529,7
15530,8
15531,3
15532,1
15533,8
15534,3
15535,7
15536,8
15537,7
15538,1
15539,8
15540,8
15541,8
15542,7
15543,8
15544,8
15545,3
15546,1
15547,7
15548,8
15549,8
15550,8
15551,8
15552,7
15553,8
15554,8
15555,8
15556,0
15557,7
15558,8
15559,8
15560,8
15561,8
15562,3
15563,1
15564,8
15565,8
15566,6
15567,1
15568,6
15569,3
15570,8
15571,8
15572,8
15573,6
15574,8
15575,8
15576,7
15577,1
15578,8
15579,8
15580,7
15581,8
15582,7
15583,8
15584,6
15585,8
15586,1
15587,3
15588,8
15589,7
15590,7
15591,8
15592,7
15593,1
15594,1
15595,7
15596,8
15597,6
15598,1
15599,8
15600,5
15601,8
15602,8
15603,7
15604,8
15605,7
15606,1
15607,8
15608,6
15609,1
15610,1
15611,7
15612,1
15613,1
15614,7
15615,7
15616,8
15617,8
15618,8
15619,8
15620,1
15621,8
15622,6
15623,6
15624,8
15625,8
15626,8
15627,5
15628,3
15629,8
15630,8
15631,8
15632,8
15633,7
15634,8
15635,3
15636,6
15637,1
15638,1
15639,8
15640,3
15641,8
15642,6
15643,8
15644,7
15645,8
15646,8
15647,8
15648,5
15649,3
15650,8
15651,0
15652,6
15653,8
15654,1
15655,1
15656,8
15657,8
15658,3
15659,3
15660,0
15661,8
15662,8
15663,7
15664,8
15665,1
15666,8
15667,7
15668,8
15669,8
15670,8
15671,7
15672,8
15673,8
15674,3
15675,8
15676,7
15677,6
15678,0
15679,8
15680,1
15681,6
15682,5
15683,1
15684,1
15685,8
15686,8
15687,8
15688,0
15689,5
15690,3
15691,1
15692,8
15693,8
15694,8
15695,7
15696,1
15697,8
15698,8
15699,7
15700,8
15701,1
15702,8
15703,8
15704,8
15705,8
15706,8
15707,1
15708,8
15709,3
15710,5
15711,7
15712,8
15713,7
15714,6
15715,3
15716,0
15717,8
15718,8
15719,8
15720,1
15721,8
15722,1
15723,1
15724,0
15725,7
15726,1
15727,8
15728,7
15729,3
15730,0
15731,1
15732,1
15733,7
15734,8
15735,1
15736,8
15737,8
15738,1
15739,1
15740,7
15741,8
15742,0
15743,8
15744,8
15745,8
15746,3
15747,5
15748,0
15749,8
15750,3
15751,8
15752,1
15753,3
15754,8
15755,3
15756,8
15757,8
15758,3
15759,1
15760,8
15761,8
15762,8
15763,7
15764,7
15765,1
15766,8
15767,8
15768,8
15769,1
15770,1
15771,8
15772,3
15773,8
15774,0
15775,7
15776,8
15777,6
15778,8
15779,8
15780,8
15781,1
15782,1
15783,8
15784,8
15785,8
15786,1
15787,8
15788,0
15789,3
15790,8
15791,6
15792,8
15793,8
15794,8
15795,8
15796,8
15797,8
15798,8
15799,8
15800,1
15801,3
15802,3
15803,8
15804,7
15805,3
15806,0
15807,8
15808,7
15809,1
15810,8
15811,0
15812,8
15813,6
15814,7
15815,8
15816,1
15817,7
15818,8
15819,1
15820,1
15821,8
15822,7
15823,8
15824,8
15825,1
15826,8
15827,0
15828,8
15829,0
15830,3
15831,8
15832,8
15833,8
15834,8
15835,1
15836,8
15837,8
15838,3
15839,8
15840,0
15841,8
15842,8
15843,1
15844,8
15845,0
15846,0
15847,6
15848,1
15849,7
15850,8
15851,7
15852,8
15853,8
15854,7
15855,8
15856,8
15857,1
15858,8
15859,8
15860,8
15861,6
15862,1
15863,8
15864,7
15865,7
15866,8
15867,6
15868,6
15869,8
15870,3
15871,1
15872,1
15873,8
15874,8
15875,1
15876,7
15877,3
15878,8
15879,8
15880,8
15881,8
15882,7
15883,5
15884,8
15885,8
15886,7
15887,1
15888,1
15889,6
15890,6
15891,1
15892,8
15893,8
15894,1
15895,7
15896,1
15897,7
15898,8
15899,8
15900,1
15901,7
15902,5
15903,6
15904,8
15905,8
15906,1
15907,7
15908,8
15909,8
15910,1
15911,0
15912,8
15913,8
15914,7
15915,8
15916,7
15917,7
15918,3
15919,7
15920,8
15921,6
15922,8
15923,3
15924,1
15925,8
15926,8
15927,8
15928,7
15929,8
15930,8
15931,1
15932,6
15933,6
15934,6
15935,1
15936,7
15937,7
15938,7
15939,0
15940,5
15941,6
15942,7
15943,0
15944,1
15945,8
15946,8
15947,1
15948,3
15949,8
15950,8
15951,1
15952,3
15953,3
15954,8
15955,8
15956,7
15957,0
15958,7
15959,7
15960,8
15961,6
15962,8
15963,8
15964,1
15965,8
15966,1
15967,8
15968,8
15969,5
15970,6
15971,8
15972,8
15973,8
15974,7
15975,8
15976,8
15977,8
15978,8
15979,6
15980,8
15981,8
15982,3
15983,8
15984,5
15985,1
15986,8
15987,8
15988,6
15989,8
15990,8
15991,8
15992,1
15993,1
15994,8
15995,7
15996,3
15997,6
15998,7
15999,8
16000,8
16001,8
16002,0
16003,1
16004,8
16005,8
16006,1
16007,8
16008,7
16009,3
16010,8
16011,3
16012,7
16013,8
16014,8
16015,8
16016,6
16017,8
16018,8
16019,8
16020,1
16021,1
16022,8
16023,1
16024,8
16025,8
16026,6
16027,8
16028,8
16029,8
16030,8
16031,7
16032,8
16033,3
16034,8
16035,8
16036,6
16037,7
16038,8
16039,8
16040,1
16041,3
16042,8
16043,8
16044,1
16045,1
16046,8
16047,3
16048,8
16049,1
16050,8
16051,1
16052,8
16053,0
16054,8
16055,7
16056,1
16057,1
16058,3
16059,8
16060,3
16061,6
16062,3
16063,6
16064,7
16065,7
16066,7
16067,8
16068,8
16069,1
16070,8
16071,8
16072,5
16073,6
16074,8
16075,8
16076,8
16077,6
16078,3
16079,6
16080,8
16081,5
16082,7
16083,1
16084,1
16085,7
16086,8
16087,8
16088,8
16089,8
16090,8
16091,8
16092,1
16093,8
16094,6
16095,8
16096,6
16097,8
16098,8
16099,3
16100,1
16101,8
16102,8
16103,7
16104,8
16105,0
16106,7
16107,8
16108,3
16109,8
16110,8
16111,8
16112,8
16113,0
16114,8
16115,7
16116,6
16117,5
16118,7
16119,1
16120,7
16121,1
16122,1
16123,7
16124,1
16125,8
16126,8
16127,3
16128,8
16129,5
16130,8
16131,1
16132,8
16133,6
16134,6
16135,1
16136,3
16137,8
16138,1
16139,5
16140,7
16141,8
16142,8
16143,8
16144,3
16145,0
16146,3
16147,8
16148,8
16149,8
16150,3
16151,7
16152,7
16153,8
16154,6
16155,1
16156,8
16157,8
16158,8
16159,8
16160,1
16161,7
16162,7
16163,8
16164,8
16165,8
16166,8
16167,8
16168,1
16169,7
16170,8
16171,7
16172,6
16173,8
16174,7
16175,6
16176,3
16177,7
16178,6
16179,8
16180,1
16181,3
16182,8
16183,6
16184,8
16185,0
16186,8
16187,1
16188,8
16189,1
16190,7
16191,8
16192,8
16193,8
16194,8
16195,3
16196,0
16197,8
16198,8
16199,8
16200,6
16201,8
16202,5
16203,3
16204,1
16205,3
16206,1
16207,0
16208,8
16209,7
16210,8
16211,1
16212,1
16213,8
16214,8
16215,8
16216,7
16217,8
16218,7
16219,6
16220,6
16221,3
16222,1
16223,5
16224,8
16225,8
16226,7
16227,8
16228,5
16229,1
16230,8
16231,1
16232,8
16233,1
16234,8
16235,8
16236,8
16237,8
16238,3
16239,8
16240,5
16241,3
16242,7
16243,7
16244,3
16245,8
16246,5
16247,7
16248,0
16249,7
16250,8
16251,8
16252,1
16253,6
16254,8
16255,8
16256,1
16257,8
16258,8
16259,7
16260,8
16261,8
16262,6
16263,7
16264,7
16265,8
16266,7
16267,8
16268,8
16269,7
16270,8
16271,5
16272,7
16273,7
16274,5
16275,8
16276,8
16277,0
16278,7
16279,7
16280,0
16281,8
16282,8
16283,3
16284,1
16285,8
16286,5
16287,8
16288,1
16289,3
16290,8
16291,1
16292,6
16293,8
16294,8
16295,8
16296,7
16297,8
16298,8
16299,8
16300,7
16301,1
16302,0
16303,8
16304,1
16305,8
16306,7
16307,8
16308,1
16309,8
16310,1
16311,7
16312,8
16313,8
16314,8
16315,1
16316,8
16317,8
16318,8
16319,8
16320,3
16321,8
16322,0
16323,8
16324,6
16325,7
16326,8
16327,1
16328,7
16329,8
16330,8
16331,6
16332,0
16333,8
16334,3
16335,8
16336,6
16337,1
16338,6
16339,1
16340,3
16341,8
16342,8
16343,0
16344,8
16345,3
16346,3
16347,7
16348,8
16349,5
16350,5
16351,3
16352,8
16353,1
16354,1
16355,8
16356,8
16357,8
16358,6
16359,8
16360,0
16361,6
16362,8
16363,0
16364,0
16365,8
16366,8
16367,8
16368,1
16369,1
16370,1
16371,8
16372,8
16373,8
16374,8
16375,1
16376,7
16377,8
16378,8
16379,8
16380,8
16381,8
16382,8
16383,8
16384,6
16385,8
16386,8
16387,8
16388,8
16389,5
16390,8
16391,0
16392,3
16393,8
16394,0
16395,7
16396,7
16397,7
16398,8
16399,1
16400,8
16401,1
16402,8
16403,6
16404,8
16405,7
16406,8
16407,5
16408,8
16409,7
16410,3
16411,7
16412,7
16413,1
16414,8
16415,8
16416,0
16417,8
16418,8
16419,5
16420,7
16421,7
16422,8
16423,8
16424,8
16425,8
16426,8
16427,8
16428,8
16429,8
16430,8
16431,1
16432,8
16433,7
16434,0
16435,8
16436,8
16437,0
16438,8
16439,8
16440,1
16441,1
16442,1
16443,8
16444,8
16445,8
16446,8
16447,8
16448,8
16449,8
16450,7
16451,8
16452,5
16453,7
16454,7
16455,0
16456,8
16457,8
16458,8
16459,1
16460,8
16461,8
16462,1
16463,8
16464,8
16465,3
16466,0
16467,7
16468,3
16469,6
16470,8
16471,7
16472,8
16473,3
16474,8
16475,8
16476,1
16477,6
16478,8
16479,8
16480,8
16481,8
16482,0
16483,6
16484,8
16485,1
16486,8
16487,7
16488,7
16489,0
16490,8
16491,1
16492,1
16493,5
16494,6
16495,7
16496,8
16497,0
16498,8
16499,7
16500,0
16501,1
16502,8
16503,7
16504,8
16505,3
16506,3
16507,3
16508,8
16509,8
16510,8
16511,8
16512,6
16513,3
16514,7
16515,8
16516,8
16517,6
16518,8
16519,7
16520,8
16521,3
16522,6
16523,7
16524,8
16525,6
16526,6
16527,0
16528,1
16529,3
16530,7
16531,3
16532,1
16533,5
16534,1
16535,8
16536,8
16537,3
16538,8
16539,1
16540,1
16541,7
16542,8
16543,8
16544,1
16545,7
16546,0
16547,8
16548,8
16549,1
16550,8
16551,7
16552,7
16553,8
16554,6
16555,3
16556,8
16557,3
16558,8
16559,8
16560,7
16561,8
16562,8
16563,1
16564,7
16565,8
16566,1
16567,8
16568,7
16569,8
16570,0
16571,8
16572,8
16573,8
16574,8
16575,8
16576,8
16577,8
16578,6
16579,8
16580,6
16581,7
16582,1
16583,8
16584,7
16585,1
16586,7
16587,6
16588,1
16589,8
16590,3
16591,8
16592,0
16593,3
16594,1
16595,8
16596,7
16597,8
16598,8
16599,1
16600,8
16601,8
16602,8
16603,7
16604,8
16605,7
16606,6
16607,8
16608,3
16609,7
16610,7
16611,8
16612,1
16613,8
16614,6
16615,8
16616,8
16617,5
16618,8
16619,8
16620,8
16621,7
16622,6
16623,3
16624,8
16625,1
16626,8
16627,3
16628,7
16629,0
16630,8
16631,8
16632,8
16633,8
16634,3
16635,8
16636,7
16637,8
16638,8
16639,0
16640,8
16641,8
16642,7
16643,8
16644,3
16645,5
16646,0
16647,0
16648,6
16649,7
16650,1
16651,8
16652,1
16653,1
16654,1
16655,8
16656,8
16657,8
16658,8
16659,1
16660,3
16661,0
16662,8
16663,8
16664,8
16665,8
16666,8
16667,8
16668,7
16669,1
16670,8
16671,3
16672,8
16673,6
16674,3
16675,3
16676,7
16677,8
16678,7
16679,8
16680,8
16681,1
16682,7
16683,1
16684,1
16685,1
16686,8
16687,8
16688,8
16689,1
16690,8
16691,8
16692,1
16693,3
16694,8
16695,8
16696,7
16697,8
16698,1
16699,6
16700,6
16701,8
16702,3
16703,8
16704,1
16705,8
16706,8
16707,8
16708,7
16709,5
16710,3
16711,8
16712,8
16713,7
16714,7
16715,8
16716,8
16717,8
16718,8
16719,8
16720,8
16721,7
16722,6
16723,8
16724,8
16725,7
16726,0
16727,8
16728,7
16729,6
16730,8
16731,5
16732,5
16733,7
16734,7
16735,6
16736,8
16737,6
16738,8
16739,7
16740,8
16741,6
16742,8
16743,6
16744,1
16745,3
16746,1
16747,7
16748,7
16749,8
16750,6
16751,3
16752,6
16753,8
16754,8
16755,6
16756,1
16757,1
16758,8
16759,8
16760,8
16761,8
16762,8
16763,8
16764,7
16765,1
16766,7
16767,8
16768,3
16769,8
16770,6
16771,0
16772,1
16773,1
16774,3
16775,7
16776,7
16777,8
16778,1
16779,3
16780,8
16781,1
16782,8
16783,7
16784,1
16785,8
16786,7
16787,8
16788,6
16789,6
16790,8
16791,8
16792,5
16793,7
16794,1
16795,8
16796,6
16797,8
16798,6
16799,1
16800,8
16801,1
16802,1
16803,0
16804,7
16805,6
16806,3
16807,8
16808,6
16809,8
16810,8
16811,3
16812,1
16813,8
16814,7
16815,7
16816,8
16817,0
16818,1
16819,1
16820,1
16821,1
16822,5
16823,8
16824,1
16825,1
16826,3
16827,7
16828,1
16829,8
16830,6
16831,1
16832,8
16833,0
16834,8
16835,0
16836,7
16837,1
16838,8
16839,8
16840,3
16841,7
16842,8
16843,8
16844,7
16845,8
16846,1
16847,3
16848,8
16849,8
16850,8
16851,8
16852,8
16853,8
16854,8
16855,8
16856,8
16857,1
16858,7
16859,3
16860,8
16861,5
16862,8
16863,8
16864,1
16865,7
16866,1
16867,0
16868,6
16869,8
16870,8
16871,8
16872,8
16873,0
16874,8
16875,3
16876,0
16877,3
16878,8
16879,6
16880,7
16881,7
16882,8
16883,3
16884,7
16885,8
16886,8
16887,8
16888,5
16889,1
16890,3
16891,8
16892,1
16893,3
16894,3
16895,8
16896,7
16897,0
16898,1
16899,1
16900,8
16901,7
16902,0
16903,8
16904,8
16905,0
16906,8
16907,8
16908,1
16909,1
16910,7
16911,3
16912,8
16913,1
16914,8
16915,7
16916,1
16917,8
16918,0
16919,1
16920,7
16921,8
16922,8
16923,8
16924,7
16925,7
16926,8
16927,7
16928,3
16929,8
16930,8
16931,8
16932,8
16933,7
16934,3
16935,1
16936,1
16937,3
16938,8
16939,7
16940,7
16941,8
16942,8
16943,1
16944,3
16945,1
16946,1
16947,6
16948,8
16949,3
16950,8
16951,0
16952,8
16953,8
16954,1
16955,0
16956,1
16957,7
16958,3
16959,6
16960,8
16961,8
16962,6
16963,1
16964,0
16965,8
16966,7
16967,8
16968,0
16969,8
16970,8
16971,1
16972,8
16973,8
16974,8
16975,5
16976,6
16977,1
16978,8
16979,8
16980,1
16981,7
16982,1
16983,1
16984,8
16985,8
16986,8
16987,3
16988,0
16989,8
16990,1
16991,8
16992,8
16993,8
16994,8
16995,7
16996,8
16997,8
16998,8
16999,1
17000,0
17001,3
17002,8
17003,8
17004,6
17005,7
17006,3
17007,8
17008,8
17009,7
17010,8
17011,3
17012,8
17013,1
17014,8
17015,8
17016,3
17017,8
17018,3
17019,7
17020,8
17021,1
17022,1
17023,6
17024,6
17025,8
17026,8
17027,8
17028,7
17029,1
17030,8
17031,8
17032,8
17033,8
17034,8
17035,8
17036,8
17037,7
17038,8
17039,8
17040,3
17041,0
17042,8
17043,3
17044,6
17045,3
17046,8
17047,1
17048,8
17049,6
17050,8
17051,8
17052,1
17053,7
17054,7
17055,8
17056,7
17057,7
17058,7
17059,8
17060,6
17061,7
17062,8
17063,6
17064,1
17065,5
17066,7
17067,8
17068,5
17069,8
17070,1
17071,8
17072,7
17073,8
17074,1
17075,1
17076,3
17077,1
17078,7
17079,1
17080,1
17081,8
17082,7
17083,8
17084,8
17085,1
17086,1
17087,7
17088,7
17089,3
17090,5
17091,6
17092,8
17093,8
17094,8
17095,6
17096,6
17097,1
17098,7
17099,8
17100,0
17101,6
17102,6
17103,3
17104,7
17105,1
17106,5
17107,1
17108,6
17109,8
17110,8
17111,8
17112,8
17113,7
17114,7
17115,8
17116,1
17117,8
17118,6
17119,0
17120,0
17121,7
17122,8
17123,1
17124,8
17125,8
17126,6
17127,6
17128,7
17129,7
17130,7
17131,1
17132,8
17133,1
17134,8
17135,6
17136,7
17137,8
17138,8
17139,7
17140,0
17141,1
17142,8
17143,8
17144,8
17145,8
17146,1
17147,8
17148,8
17149,8
17150,5
17151,8
17152,7
17153,7
17154,8
17155,3
17156,1
17157,7
17158,8
17159,8
17160,8
17161,1
17162,7
17163,8
17164,8
17165,8
17166,8
17167,8
17168,8
17169,6
17170,8
17171,8
17172,1
17173,1
17174,8
17175,8
17176,7
17177,1
17178,3
17179,3
17180,6
17181,7
17182,7
17183,8
17184,6
17185,8
17186,8
17187,6
17188,8
17189,0
17190,7
17191,8
17192,8
17193,8
17194,3
17195,8
17196,7
17197,8
17198,8
17199,3
17200,6
17201,1
17202,8
17203,8
17204,8
17205,1
17206,8
17207,8
17208,1
17209,6
17210,1
17211,8
17212,8
17213,8
17214,1
17215,7
17216,8
17217,1
17218,6
17219,8
17220,8
17221,3
17222,1
17223,7
17224,8
17225,8
17226,1
17227,6
17228,8
17229,8
17230,6
17231,1
17232,1
17233,8
17234,1
17235,3
17236,7
17237,8
17238,7
17239,8
17240,7
17241,8
17242,8
17243,1
17244,1
17245,1
17246,8
17247,8
17248,8
17249,8
17250,5
17251,8
17252,1
17253,8
17254,0
17255,6
17256,7
17257,3
17258,3
17259,1
17260,8
17261,3
17262,8
17263,8
17264,8
17265,7
17266,6
17267,8
17268,8
17269,0
17270,8
17271,7
17272,1
17273,1
17274,1
17275,8
17276,8
17277,6
17278,8
17279,3
17280,8
17281,8
17282,3
17283,8
17284,7
17285,5
17286,8
17287,8
17288,7
17289,1
17290,7
17291,8
17292,7
17293,1
17294,8
17295,8
17296,8
17297,5
17298,1
17299,5
17300,5
17301,8
17302,8
17303,6
17304,8
17305,1
17306,8
17307,1
17308,8
17309,8
17310,8
17311,6
17312,6
17313,8
17314,3
17315,3
17316,8
17317,3
17318,8
17319,1
17320,8
17321,1
17322,8
17323,0
17324,7
17325,1
17326,8
17327,3
17328,7
17329,1
17330,0
17331,8
17332,3
17333,6
17334,7
17335,8
17336,3
17337,8
17338,7
17339,8
17340,8
17341,8
17342,8
17343,7
17344,6
17345,8
17346,1
17347,6
17348,1
17349,1
17350,8
17351,8
17352,8
17353,1
17354,3
17355,1
17356,3
17357,1
17358,1
17359,8
17360,3
17361,8
17362,7
17363,7
17364,8
17365,8
17366,7
17367,8
17368,7
17369,8
17370,8
17371,8
17372,8
17373,3
17374,8
17375,8
17376,8
17377,7
17378,1
17379,1
17380,8
17381,3
17382,8
17383,1
17384,7
17385,7
17386,8
17387,8
17388,7
17389,8
17390,0
17391,1
17392,8
17393,3
17394,8
17395,1
17396,8
17397,3
17398,8
17399,5
17400,8
17401,8
17402,8
17403,8
17404,0
17405,7
17406,8
17407,8
17408,3
17409,8
17410,8
17411,1
17412,7
17413,1
17414,8
17415,3
17416,1
17417,8
17418,1
17419,8
17420,6
17421,7
17422,8
17423,1
17424,8
17425,8
17426,8
17427,3
17428,7
17429,1
17430,6
17431,8
17432,0
17433,8
17434,5
17435,1
17436,7
17437,6
17438,8
17439,8
17440,3
17441,8
17442,1
17443,8
17444,8
17445,3
17446,7
17447,1
17448,7
17449,8
17450,0
17451,6
17452,7
17453,8
17454,6
17455,0
17456,8
17457,8
17458,6
17459,1
17460,6
17461,7
17462,7
17463,6
17464,7
17465,3
17466,8
17467,7
17468,7
17469,0
17470,8
17471,6
17472,8
17473,7
17474,3
17475,7
17476,7
17477,7
17478,1
17479,1
17480,8
17481,8
17482,8
17483,8
17484,0
17485,0
17486,8
17487,7
17488,7
17489,8
17490,7
17491,8
17492,3
17493,8
17494,7
17495,8
17496,7
17497,1
17498,8
17499,8
17500,8
17501,8
17502,8
17503,1
17504,8
17505,0
17506,1
17507,8
17508,8
17509,5
17510,6
17511,0
17512,8
17513,7
17514,0
17515,8
17516,8
17517,5
17518,8
17519,8
17520,8
17521,0
17522,8
17523,8
17524,5
17525,6
17526,8
17527,3
17528,7
17529,0
17530,8
17531,8
17532,7
17533,1
17534,6
17535,0
17536,8
17537,7
17538,6
17539,8
17540,8
17541,8
17542,8
17543,0
17544,0
17545,8
17546,8
17547,7
17548,8
17549,7
17550,8
17551,1
17552,7
17553,8
17554,6
17555,1
17556,3
17557,6
17558,8
17559,8
17560,1
17561,1
17562,8
17563,3
17564,1
17565,8
17566,7
17567,1
17568,7
17569,8
17570,1
17571,3
17572,8
17573,8
17574,0
17575,8
17576,1
17577,3
17578,8
17579,8
17580,0
17581,8
17582,8
17583,8
17584,1
17585,8
17586,1
17587,8
17588,7
17589,8
17590,3
17591,7
17592,8
17593,1
17594,8
17595,1
17596,3
17597,8
17598,8
17599,8
17600,8
17601,8
17602,7
17603,8
17604,7
17605,3
17606,5
17607,1
17608,8
17609,8
17610,8
17611,8
17612,1
17613,6
17614,8
17615,1
17616,1
17617,7
17618,8
17619,5
17620,1
17621,8
17622,1
17623,3
17624,8
17625,5
17626,8
17627,6
17628,1
17629,8
17630,8
17631,8
17632,5
17633,1
17634,8
17635,7
17636,3
17637,0
17638,0
17639,8
17640,1
17641,0
17642,7
17643,8
17644,7
17645,8
17646,7
17647,8
17648,7
17649,7
17650,8
17651,0
17652,8
17653,1
17654,8
17655,7
17656,1
17657,1
17658,7
17659,7
17660,7
17661,1
17662,1
17663,8
17664,8
17665,8
17666,0
17667,0
17668,3
17669,1
17670,7
17671,6
17672,8
17673,3
17674,8
17675,1
17676,8
17677,8
17678,8
17679,7
17680,7
17681,3
17682,8
17683,8
17684,8
17685,8
17686,8
17687,8
17688,8
17689,7
17690,5
17691,8
17692,3
17693,8
17694,0
17695,0
17696,8
17697,7
17698,5
17699,7
17700,8
17701,1
17702,8
17703,3
17704,8
17705,8
17706,7
17707,1
17708,8
17709,3
17710,1
17711,1
17712,8
17713,1
17714,8
17715,8
17716,3
17717,1
17718,8
17719,7
17720,1
17721,8
17722,7
17723,7
17724,8
17725,1
17726,8
17727,8
17728,1
17729,8
17730,8
17731,8
17732,8
17733,8
17734,0
17735,6
17736,3
17737,0
17738,8
17739,0
17740,0
17741,3
17742,6
17743,1
17744,8
17745,1
17746,8
17747,1
17748,8
17749,1
17750,3
17751,8
17752,8
17753,6
17754,8
17755,7
17756,6
17757,8
17758,1
17759,8
17760,7
17761,1
17762,8
17763,8
17764,7
17765,8
17766,7
17767,8
17768,8
17769,8
17770,8
17771,6
17772,3
17773,7
17774,8
17775,5
17776,1
17777,1
17778,1
17779,6
17780,7
17781,1
17782,1
17783,8
17784,8
17785,8
17786,8
17787,8
17788,7
17789,8
17790,1
17791,7
17792,6
17793,8
17794,1
17795,8
17796,8
17797,1
17798,5
17799,8
17800,8
17801,1
17802,8
17803,8
17804,7
17805,8
17806,0
17807,8
17808,8
17809,7
17810,3
17811,8
17812,1
17813,8
17814,7
17815,8
17816,8
17817,6
17818,8
17819,8
17820,8
17821,8
17822,8
17823,8
17824,7
17825,8
17826,3
17827,8
17828,8
17829,6
17830,0
17831,3
17832,8
17833,1
17834,0
17835,8
17836,8
17837,7
17838,8
17839,6
17840,6
17841,8
17842,6
17843,8
17844,1
17845,7
17846,8
17847,8
17848,0
17849,8
17850,8
17851,8
17852,7
17853,8
17854,8
17855,5
17856,8
17857,6
17858,3
17859,0
17860,3
17861,1
17862,3
17863,8
17864,1
17865,8
17866,0
17867,6
17868,8
17869,8
17870,3
17871,0
17872,6
17873,8
17874,8
17875,6
17876,1
17877,8
17878,8
17879,8
17880,8
17881,8
17882,8
17883,7
17884,6
17885,0
17886,8
17887,1
17888,1
17889,8
17890,1
17891,6
17892,8
17893,3
17894,3
17895,1
17896,8
17897,6
17898,0
17899,1
17900,8
17901,3
17902,7
17903,8
17904,8
17905,0
17906,7
17907,1
17908,3
17909,0
17910,8
17911,1
17912,1
17913,1
17914,1
17915,6
17916,1
17917,8
17918,8
17919,1
17920,8
17921,0
17922,7
17923,8
17924,3
17925,3
17926,0
17927,8
17928,1
17929,8
17930,8
17931,1
17932,8
17933,7
17934,8
17935,8
17936,6
17937,8
17938,8
17939,6
17940,3
17941,8
17942,8
17943,7
17944,6
17945,8
17946,7
17947,1
17948,8
17949,0
17950,6
17951,0
17952,8
17953,0
17954,0
17955,7
17956,7
17957,6
17958,7
17959,8
17960,8
17961,8
17962,8
17963,8
17964,7
17965,1
17966,8
17967,8
17968,8
17969,1
17970,8
17971,8
17972,8
17973,7
17974,1
17975,8
17976,8
17977,1
17978,6
17979,1
17980,1
17981,8
17982,3
17983,8
17984,1
17985,6
17986,8
17987,6
17988,5
17989,0
17990,1
17991,8
17992,0
17993,1
17994,6
17995,1
17996,8
17997,6
17998,8
17999,6
18000,8
18001,8
18002,6
18003,8
18004,8
18005,8
18006,8
18007,7
18008,8
18009,8
18010,0
18011,1
18012,8
18013,8
18014,1
18015,3
18016,8
18017,1
18018,6
18019,8
18020,8
18021,1
18022,8
18023,8
18024,8
18025,8
18026,8
18027,1
18028,8
18029,8
18030,3
18031,7
18032,7
18033,8
18034,8
18035,3
18036,1
18037,8
18038,8
18039,1
18040,8
18041,8
18042,1
18043,1
18044,6
18045,7
18046,8
18047,3
18048,0
18049,0
18050,8
18051,7
18052,8
18053,8
18054,8
18055,7
18056,8
18057,6
18058,1
18059,5
18060,1
18061,8
18062,8
18063,8
18064,8
18065,1
18066,8
18067,8
18068,8
18069,8
18070,6
18071,7
18072,7
18073,6
18074,8
18075,6
18076,5
18077,8
18078,8
18079,0
18080,8
18081,6
18082,8
18083,1
18084,7
18085,1
18086,8
18087,8
18088,8
18089,8
18090,1
18091,8
18092,3
18093,1
18094,6
18095,1
18096,8
18097,0
18098,6
18099,8
18100,1
18101,8
18102,8
18103,8
18104,1
18105,6
18106,8
18107,8
18108,8
18109,7
18110,7
18111,8
18112,8
18113,3
18114,7
18115,8
18116,3
18117,8
18118,8
18119,5
18120,8
18121,7
18122,7
18123,1
18124,8
18125,3
18126,3
18127,7
18128,1
18129,1
18130,8
18131,8
18132,7
18133,0
18134,8
18135,6
18136,8
18137,7
18138,8
18139,8
18140,8
18141,1
18142,6
18143,1
18144,6
18145,8
18146,3
18147,1
18148,8
18149,8
18150,8
